# FCI-FPGA FoM wizard dataset, derived from Zenodo record 8037239
# See data/zenodo_to_gui_csv.py for exactly how energy_long/fci/psd were derived
# (fci is 1 - Zenodo's own FCI column; psd is computed here, not published)
energy_long,fci,psd
130255,0.0468456,0.57718
118393,0.0457689,0.572627
123074,0.0441417,0.571506
125919,0.0447094,0.583879
124103,0.0441428,0.586263
127206,0.0476624,0.579686
128253,0.0470197,0.588138
131390,0.0403757,0.58025
131311,0.0481992,0.58957
122431,0.0430257,0.583737
124495,0.0498881,0.579465
130990,0.0424807,0.592217
125329,0.0486335,0.583684
125216,0.0446935,0.57971
129926,0.0466083,0.582297
116088,0.0471375,0.587248
120003,0.0497758,0.573544
118578,0.0467673,0.576338
127654,0.0428079,0.593522
120607,0.0476232,0.591591
124725,0.0469723,0.592925
127651,0.0398012,0.588531
128615,0.0486019,0.569898
128187,0.0458316,0.586811
120418,0.0455036,0.585951
121585,0.0472306,0.592145
108776,0.0476363,0.57469
120304,0.0479382,0.583804
129926,0.0462925,0.584282
119725,0.0478637,0.584569
132489,0.0501736,0.58369
124626,0.0467806,0.572364
125881,0.0472104,0.581958
123970,0.0523252,0.58275
125000,0.0410263,0.574868
124535,0.0439047,0.567925
127125,0.0483943,0.574163
131570,0.0452164,0.580474
122324,0.0475937,0.564897
123650,0.0439628,0.584711
128731,0.0430978,0.595392
116149,0.0436406,0.58434
118811,0.0413734,0.602264
128641,0.0462748,0.585563
122490,0.0479746,0.585758
127280,0.0469884,0.584511
124880,0.0455996,0.584845
130506,0.0442964,0.579249
121765,0.0436846,0.585078
123829,0.0488235,0.594901
130095,0.0426244,0.596007
130479,0.0442371,0.587753
130825,0.0472938,0.5855
124761,0.0403253,0.57964
131309,0.0437857,0.58563
126910,0.0409553,0.577689
112928,0.0448737,0.605133
123843,0.0440136,0.589234
123675,0.0448346,0.574089
129888,0.0432056,0.586086
128398,0.04872,0.581625
127202,0.0435391,0.578961
127109,0.0435528,0.582724
130191,0.0446346,0.598371
118045,0.0530797,0.568466
126937,0.051239,0.581533
132521,0.0481647,0.594657
121842,0.0465136,0.585045
127999,0.0480903,0.586571
132094,0.0461788,0.588441
124897,0.0434138,0.580763
124671,0.0460937,0.578442
129226,0.0431721,0.584863
126265,0.0450391,0.57752
118174,0.0483322,0.571924
118877,0.04059,0.577769
126855,0.0502346,0.572232
130345,0.049306,0.580659
128992,0.0452736,0.595913
126525,0.0491667,0.578569
132322,0.0427431,0.585889
125036,0.0428051,0.57771
124518,0.0523422,0.589364
129138,0.0490884,0.585513
122436,0.0476978,0.590949
128080,0.0434009,0.577175
127746,0.0455115,0.604931
129589,0.0442982,0.573216
133483,0.0499132,0.581119
128643,0.0446602,0.58826
124850,0.0486347,0.569359
124189,0.0459909,0.586372
126572,0.0490886,0.575819
124045,0.0440663,0.589375
132446,0.0434663,0.57497
123100,0.0542779,0.582043
124570,0.0455743,0.590792
127835,0.0490295,0.594966
131990,0.0460936,0.597587
132530,0.0467587,0.586131
123529,0.0425478,0.588137
126915,0.0438232,0.583674
132154,0.0500334,0.595301
121717,0.0481378,0.584327
123929,0.0455439,0.573881
127111,0.0412172,0.574915
124968,0.0454746,0.582069
130654,0.048964,0.578225
134079,0.0442319,0.587997
119766,0.0428137,0.589011
130452,0.050149,0.590056
123782,0.0420825,0.581632
109331,0.0459281,0.581742
129332,0.0476543,0.56868
128063,0.0421931,0.590268
127349,0.0438902,0.57684
120051,0.0464904,0.566343
116513,0.0457833,0.5829
123280,0.0485971,0.581104
124747,0.0439947,0.576002
126139,0.0525726,0.568583
131736,0.049817,0.59144
127442,0.0462585,0.598417
123986,0.0479317,0.587002
125791,0.0457115,0.56956
128352,0.0507566,0.585086
130758,0.0421827,0.58513
120006,0.0490625,0.575013
127490,0.0440859,0.588152
115785,0.0449272,0.575619
126588,0.0471281,0.595479
126680,0.0428717,0.596657
124638,0.0444692,0.578748
126101,0.0458183,0.575575
124997,0.0454565,0.575182
127482,0.0453444,0.589232
129967,0.0441067,0.574692
117349,0.0425077,0.568816
127604,0.0474292,0.57901
122694,0.0443353,0.591382
122825,0.0435892,0.593352
133040,0.0477561,0.590826
129843,0.042301,0.580651
128799,0.043438,0.576072
103329,0.0473539,0.595424
126747,0.0467614,0.578597
122184,0.0434578,0.588506
126058,0.0442414,0.585778
120435,0.0463391,0.586105
128955,0.0426301,0.577864
128691,0.0471714,0.581194
125900,0.0465072,0.572911
126876,0.0448433,0.583176
124261,0.0477606,0.581063
124003,0.0416695,0.582155
130435,0.0430847,0.585341
133632,0.0412621,0.588145
130235,0.0473537,0.582804
131706,0.0437975,0.570847
119015,0.0438603,0.579129
125660,0.0497433,0.577407
128906,0.0444124,0.593033
127825,0.0490996,0.573733
122615,0.0443385,0.578009
123702,0.0443773,0.586676
130467,0.0473332,0.57848
131829,0.0456155,0.579702
121001,0.0448665,0.587437
118695,0.0413769,0.592502
118757,0.0477958,0.580766
129738,0.0510415,0.57842
126536,0.0468616,0.575172
126449,0.0415025,0.575485
129583,0.0433971,0.589009
125930,0.0507349,0.576336
127796,0.0495828,0.578387
123546,0.0526074,0.569674
124702,0.0447239,0.581262
122299,0.0448421,0.592033
123930,0.041545,0.588929
127966,0.0468792,0.582053
125681,0.0480521,0.580426
131470,0.0456976,0.590983
123675,0.0508907,0.569125
105528,0.0414222,0.580296
118985,0.0429668,0.577094
121957,0.0466325,0.577445
130324,0.04528,0.595412
123825,0.0450233,0.575857
96524.7,0.0445034,0.58488
127192,0.0477466,0.588323
120903,0.0467948,0.579006
124271,0.0438938,0.575359
123686,0.0443196,0.574871
126532,0.0452885,0.594683
128970,0.0424427,0.577495
122516,0.0459239,0.591996
118585,0.0484626,0.583868
127317,0.044426,0.577083
130766,0.0518431,0.57669
123812,0.0482853,0.578793
124775,0.0510119,0.578429
122818,0.0476043,0.590438
130187,0.0463147,0.594287
126333,0.0473712,0.592822
120951,0.0473396,0.573414
124713,0.0432134,0.58289
126573,0.048928,0.583126
128822,0.0447266,0.591413
132621,0.0482804,0.583109
120803,0.0468597,0.588628
128311,0.0511071,0.577862
131733,0.0492768,0.578181
125202,0.0461279,0.582075
126492,0.0438834,0.580404
126952,0.0495057,0.580908
117251,0.046537,0.57889
123213,0.0463478,0.571263
115474,0.0476286,0.567193
117037,0.0421881,0.565073
124312,0.0466996,0.59855
121603,0.0495388,0.599117
111380,0.0450018,0.582685
128882,0.0459058,0.590707
121910,0.0440253,0.569166
118092,0.0463712,0.576584
124353,0.0433449,0.583641
122205,0.0452253,0.588838
134767,0.0470159,0.587362
123630,0.0427823,0.578593
121025,0.0481367,0.574985
125279,0.044852,0.580556
128853,0.0467579,0.585896
102507,0.0496724,0.58097
122454,0.0455908,0.564885
120502,0.0450357,0.581501
126239,0.0428246,0.589548
129967,0.0510842,0.59432
121330,0.0532866,0.580726
122275,0.04946,0.567504
130259,0.0429906,0.585361
127145,0.0417084,0.596299
129453,0.0475054,0.579044
130247,0.0454586,0.57591
129988,0.0474662,0.589412
115375,0.041498,0.584173
125017,0.0494744,0.587744
127369,0.0454085,0.591286
130343,0.0441328,0.586787
132261,0.0451966,0.583751
124542,0.0454968,0.584177
131178,0.0496399,0.584698
128850,0.0427732,0.581812
126611,0.0444367,0.576328
122992,0.0438236,0.579464
126239,0.0431611,0.586645
119527,0.0444899,0.590105
127658,0.0446675,0.583034
122251,0.0490076,0.575828
120357,0.0462069,0.576174
118840,0.0445031,0.578833
121782,0.0442001,0.57444
131235,0.0473989,0.605303
127419,0.0433319,0.573172
123380,0.041191,0.600028
127668,0.0419877,0.575113
125254,0.0392695,0.569575
122769,0.0432688,0.582936
125467,0.0513495,0.583623
121938,0.0450434,0.57528
131304,0.044925,0.582583
112553,0.047761,0.574427
109295,0.0415294,0.588618
116386,0.0486359,0.581681
121048,0.0547761,0.574297
125684,0.0445973,0.584263
120672,0.0474576,0.588944
123811,0.0460848,0.58475
124901,0.0430832,0.589767
131706,0.0456966,0.581428
127525,0.0451688,0.574871
125769,0.0434554,0.589585
129585,0.0486284,0.595953
125663,0.0435126,0.583788
131138,0.0471677,0.576382
120783,0.0483352,0.588605
132501,0.0461901,0.586199
129689,0.0482834,0.579405
127690,0.0424489,0.571669
126021,0.0480553,0.584629
131528,0.0465571,0.588061
127021,0.0448163,0.579515
124949,0.0432864,0.574535
120884,0.0453391,0.578207
120829,0.0450668,0.585617
131774,0.0446109,0.577193
124957,0.0425178,0.583253
126575,0.0452301,0.577756
124769,0.0456725,0.577964
128051,0.0512924,0.585087
132753,0.0476596,0.587953
118591,0.045867,0.580643
122631,0.0462056,0.57448
118759,0.0433765,0.576495
125934,0.0484835,0.579498
126830,0.0479943,0.587527
125390,0.0399131,0.575074
124864,0.0469432,0.577444
121800,0.0379837,0.586712
128938,0.051245,0.586061
124874,0.0466379,0.5793
113456,0.0468499,0.584301
127431,0.0473161,0.588173
130534,0.0445073,0.581569
126739,0.0470862,0.584647
112688,0.0462404,0.577413
131814,0.0486058,0.57822
130732,0.0476203,0.58309
129969,0.0458707,0.58619
125041,0.0439361,0.560716
129123,0.0508348,0.59563
124514,0.0433675,0.589821
128130,0.0454089,0.579649
120906,0.0448066,0.591224
126095,0.0532164,0.587411
120735,0.0499467,0.570332
125449,0.0439441,0.583293
112503,0.0451613,0.590655
127183,0.0409602,0.581213
124509,0.0507758,0.579484
127635,0.045764,0.590912
124061,0.0445283,0.57161
136727,0.0428333,0.584932
122676,0.0468873,0.578968
126741,0.049143,0.574573
119414,0.0457482,0.574355
126456,0.0484496,0.570076
121132,0.0455835,0.579859
128379,0.0467836,0.574183
130524,0.0468099,0.588041
124951,0.0510438,0.572664
126670,0.0457585,0.581108
126181,0.0476255,0.586637
124588,0.0465137,0.591481
91909,0.048622,0.577626
131084,0.0450007,0.577382
124584,0.0459078,0.568388
128401,0.0452816,0.572764
131105,0.0475866,0.588631
125833,0.048506,0.577801
132811,0.0444695,0.581063
125044,0.0451685,0.595714
120714,0.0497341,0.573144
129662,0.0453234,0.582314
121327,0.0473697,0.564611
128206,0.0390223,0.579797
127995,0.0474898,0.576343
121003,0.0476972,0.577862
125078,0.0401995,0.583704
124933,0.0496343,0.605937
125455,0.0505734,0.578666
124191,0.0443629,0.57914
133609,0.0476955,0.585578
121454,0.0514812,0.584975
124298,0.0441337,0.574402
125608,0.0498235,0.592658
124677,0.0461075,0.572668
119588,0.0452315,0.575029
123873,0.0493343,0.566637
130640,0.0508492,0.579853
123765,0.0494592,0.573922
122633,0.042087,0.587982
123470,0.0468543,0.575553
129366,0.0433402,0.58542
126837,0.0424401,0.588098
128239,0.043587,0.587727
126588,0.0438002,0.583874
115787,0.0418897,0.587078
132020,0.0477754,0.593743
119229,0.0451267,0.5771
128794,0.0479067,0.592481
130419,0.0411435,0.594096
128997,0.047992,0.589747
128173,0.0487291,0.581191
127140,0.042081,0.577485
127814,0.0445822,0.584658
124105,0.0431817,0.575839
116880,0.0460883,0.585006
127247,0.0519739,0.585236
126216,0.0438356,0.592322
120616,0.0402145,0.58479
129151,0.0445931,0.597808
131334,0.0442591,0.584026
132485,0.0479478,0.581541
127570,0.0470261,0.577193
129839,0.0486648,0.582175
132716,0.0512029,0.595241
125284,0.044758,0.583422
126894,0.0419852,0.581024
118670,0.050687,0.577816
129507,0.0421262,0.57649
130363,0.0434263,0.595829
127177,0.0484787,0.588566
122944,0.0466508,0.577446
131764,0.0532348,0.589095
124494,0.043983,0.582908
123181,0.0519941,0.586531
126305,0.0502333,0.595546
129346,0.0444857,0.592852
134060,0.0471501,0.592403
125462,0.0464898,0.587026
131821,0.0412849,0.584903
122867,0.0454584,0.583387
128418,0.047708,0.578755
123813,0.0509036,0.584911
119505,0.0495023,0.57972
128490,0.0498723,0.578835
127461,0.0467646,0.572053
127317,0.0468526,0.581207
124664,0.0461447,0.577612
122716,0.0468057,0.590628
125276,0.042891,0.581316
119070,0.0492076,0.575565
126059,0.0436704,0.589284
123654,0.0441014,0.581207
124880,0.0451858,0.586391
127009,0.0481687,0.596477
128742,0.0473111,0.576808
122025,0.050606,0.577541
120169,0.0497971,0.568649
131990,0.0502644,0.596719
117736,0.0451539,0.568008
121123,0.0480459,0.571894
130382,0.0413011,0.589084
96306.7,0.0457416,0.585186
116602,0.0482421,0.58451
134777,0.0461921,0.602065
121242,0.0512224,0.588344
127118,0.0490511,0.576409
127906,0.0464643,0.586301
124841,0.0477284,0.568683
117305,0.0482768,0.572546
125757,0.0447669,0.596305
125622,0.0443986,0.590195
124316,0.0470362,0.575618
130288,0.0445707,0.584402
127312,0.047435,0.586072
124394,0.0474948,0.597674
128727,0.0430311,0.583052
124596,0.048532,0.589156
130277,0.0463697,0.582586
130590,0.0436893,0.578651
122611,0.0507885,0.582081
109730,0.0443436,0.597968
122824,0.0423241,0.577709
123081,0.0481768,0.576121
126885,0.0444695,0.59137
124111,0.045975,0.591894
127614,0.0439977,0.583149
125077,0.0441029,0.592827
130435,0.0414478,0.580646
118883,0.0483062,0.579237
125367,0.045746,0.587575
125881,0.0441878,0.581398
118643,0.0444611,0.572019
118791,0.0438385,0.580806
129915,0.0456754,0.606974
122595,0.0431523,0.578865
122725,0.0426748,0.578749
128936,0.0444094,0.587474
122407,0.0499094,0.576948
127740,0.0441344,0.588461
124401,0.0452348,0.575682
129235,0.0423963,0.578566
132924,0.0428532,0.585083
126094,0.045504,0.569848
118525,0.0414051,0.579916
137517,0.0527852,0.595552
124937,0.0437374,0.574738
125478,0.0442965,0.582497
125567,0.0461342,0.573666
121576,0.0488739,0.589364
123743,0.0464879,0.582324
128574,0.042009,0.571426
128463,0.0434239,0.5774
130513,0.0483321,0.595209
127731,0.0494224,0.5886
130128,0.0512266,0.580617
77680.7,0.0402865,0.567649
128793,0.0440277,0.585001
117585,0.0477158,0.587358
122789,0.0540076,0.574559
124244,0.047224,0.57484
123354,0.0520257,0.57624
128886,0.0454083,0.589498
122828,0.0450597,0.576526
125021,0.0458069,0.574979
122694,0.0468595,0.581129
130959,0.0423714,0.582087
118627,0.0502212,0.573815
126429,0.0452684,0.58311
126341,0.0488304,0.579832
127120,0.0406214,0.573211
128163,0.0456848,0.578701
126795,0.0446771,0.585859
122792,0.0489814,0.574317
125660,0.0462127,0.586658
124800,0.046201,0.580897
110223,0.0489689,0.569577
128792,0.0436285,0.57042
115054,0.0502365,0.56533
118551,0.0499445,0.5894
133938,0.0457893,0.599468
121175,0.0467313,0.576311
129186,0.0488427,0.583159
124414,0.0461875,0.577628
123126,0.0445594,0.588206
130666,0.0430112,0.574798
121854,0.0468695,0.582529
123209,0.0482246,0.569687
122297,0.0496633,0.578076
127198,0.0444924,0.581098
129350,0.0449825,0.579826
120481,0.0458972,0.567994
129017,0.051491,0.591809
130458,0.049622,0.592969
120106,0.0458057,0.588064
103625,0.0500978,0.573196
119796,0.046281,0.562398
131465,0.0493377,0.578131
130486,0.0416331,0.58461
121602,0.0478188,0.590431
127557,0.0464628,0.589513
126502,0.0427363,0.57941
130605,0.0471364,0.587252
128076,0.0461481,0.588374
130860,0.0480638,0.581545
124916,0.0443873,0.584729
130838,0.0431855,0.571401
122138,0.0425919,0.575914
122295,0.0449486,0.570383
118222,0.0481209,0.577282
130863,0.046528,0.592479
124084,0.0418222,0.572024
125090,0.0451571,0.577588
131836,0.0454838,0.581738
128280,0.0467567,0.571531
123033,0.0463581,0.569233
124011,0.0502711,0.566877
120865,0.0473125,0.584077
127326,0.0452638,0.574757
129676,0.0431407,0.577813
126301,0.045687,0.581852
121652,0.0471918,0.582871
129692,0.0439268,0.573613
125706,0.0499,0.588353
128331,0.0440853,0.605165
128100,0.045815,0.598599
130737,0.0405716,0.58817
127033,0.0487816,0.589315
128362,0.0438627,0.595336
134210,0.0483565,0.591763
122714,0.0412914,0.577428
123892,0.0439856,0.574008
129681,0.0530781,0.587785
128666,0.0497043,0.591224
127142,0.0458431,0.577071
131173,0.0415347,0.575869
129173,0.0433444,0.577636
127055,0.0437055,0.589182
128413,0.0449604,0.586759
133654,0.0453501,0.581853
129042,0.0466879,0.58861
122696,0.045132,0.583369
130741,0.0445002,0.59019
128106,0.045453,0.581999
117364,0.049011,0.580438
126422,0.0437261,0.57333
133406,0.043382,0.602222
129240,0.0474196,0.594371
123770,0.0514212,0.583457
129849,0.0488175,0.578587
121597,0.0529152,0.589978
127743,0.0386083,0.588154
107701,0.0454689,0.57031
128913,0.0471472,0.581248
122078,0.0457382,0.589308
127292,0.0449141,0.579215
114129,0.041813,0.577027
135439,0.04594,0.59326
122721,0.0446764,0.583083
118148,0.044703,0.577348
130162,0.0460345,0.589577
123338,0.0501028,0.573801
127792,0.045822,0.584375
131690,0.046848,0.578856
125667,0.0482611,0.578589
124616,0.0487852,0.582698
131075,0.0438647,0.579473
126322,0.0476927,0.562582
122755,0.0476295,0.583272
118496,0.043361,0.577813
119544,0.0484782,0.577699
122327,0.0511485,0.575658
128957,0.0487794,0.576235
128182,0.0455217,0.578361
128413,0.0448632,0.592981
128046,0.0479883,0.578472
121578,0.0430288,0.577662
127403,0.039668,0.59811
130321,0.0466557,0.579642
132430,0.0482029,0.577441
120883,0.0463354,0.574998
120809,0.0429261,0.579075
124673,0.0415514,0.585656
132628,0.0436154,0.584745
123105,0.041654,0.573466
122050,0.0456634,0.578709
123242,0.0466272,0.589438
128526,0.0463429,0.58226
125336,0.0415014,0.579538
123761,0.0470887,0.592226
111287,0.0434655,0.581447
127373,0.04423,0.584359
130345,0.0462324,0.586014
128720,0.0449684,0.598893
127686,0.0457457,0.581555
121815,0.0480243,0.580196
129313,0.0478189,0.597171
108676,0.0413564,0.578163
122245,0.0416371,0.586797
129966,0.0442432,0.591889
133444,0.0456716,0.588363
117559,0.0450515,0.589976
122836,0.0499706,0.582594
127376,0.0523964,0.59364
129964,0.0434503,0.594749
127828,0.0471517,0.586362
132644,0.0491826,0.595787
130566,0.0480109,0.591061
130174,0.0473757,0.602044
121522,0.0412668,0.578833
129705,0.0440189,0.586465
131756,0.0480577,0.578137
129572,0.0433426,0.593689
120966,0.0438472,0.587276
134284,0.0432475,0.597971
127807,0.046374,0.594627
126710,0.0443906,0.587385
121820,0.0480969,0.578579
118191,0.0507373,0.578246
124556,0.0503721,0.577583
128232,0.050769,0.588145
132527,0.0419553,0.57254
124875,0.0465639,0.586466
129215,0.0495036,0.576187
113366,0.0432835,0.584175
121609,0.0453818,0.584945
119079,0.052069,0.575702
130823,0.0450364,0.592549
132345,0.0424455,0.597563
131643,0.0552341,0.596978
124559,0.0494626,0.58274
124998,0.0470917,0.578373
127794,0.0437885,0.588271
129895,0.0487794,0.581312
132982,0.0479352,0.576977
127913,0.0443059,0.578436
127124,0.0420741,0.588465
126209,0.0478044,0.580232
121923,0.0443493,0.581515
126793,0.0478466,0.578652
128490,0.0461987,0.588922
129746,0.0484708,0.582746
129892,0.0430386,0.582241
134601,0.0456231,0.585315
116513,0.0486866,0.565152
122530,0.0462372,0.58302
129381,0.0461256,0.578636
124125,0.0500611,0.5839
121865,0.0451028,0.588032
102965,0.0486093,0.569305
115931,0.0460935,0.586258
129553,0.0469997,0.577204
127445,0.0448206,0.576468
123651,0.048993,0.583582
129535,0.0459192,0.596407
121759,0.0456541,0.578811
130448,0.0438367,0.578947
122443,0.0413803,0.586988
139405,0.0481996,0.576382
127269,0.0450456,0.5789
124037,0.0480084,0.585543
126534,0.0491039,0.593453
122960,0.0473939,0.57816
134019,0.0511535,0.597554
130495,0.046824,0.578118
116374,0.0457036,0.575201
113975,0.0427882,0.586905
128147,0.045759,0.586241
123884,0.0522103,0.572079
121433,0.0493964,0.569256
50113.7,0.0526555,0.571747
134928,0.0479601,0.587287
124881,0.0459742,0.581558
126942,0.0495355,0.565546
118573,0.0478004,0.602346
129160,0.0445562,0.582847
124459,0.0514858,0.585924
118090,0.0462191,0.585405
131431,0.0449575,0.592657
130603,0.0426406,0.595679
131679,0.0454412,0.581494
128574,0.046089,0.587172
119128,0.0471938,0.570684
125474,0.0428551,0.574386
119327,0.0464573,0.568128
128932,0.0417297,0.583901
117759,0.0484034,0.583522
127016,0.0449512,0.593748
122886,0.0481276,0.590543
125857,0.0458063,0.581617
128994,0.0465768,0.575973
125853,0.0430502,0.583776
119589,0.048934,0.579355
130974,0.0490205,0.596134
129172,0.0466693,0.584465
121114,0.0448028,0.571829
119304,0.0505365,0.571846
117107,0.0427597,0.585187
123572,0.0469568,0.591315
124639,0.0460781,0.582378
130864,0.0460045,0.584748
123016,0.0433446,0.582961
124629,0.0466648,0.578485
116377,0.0433893,0.581717
127983,0.0482206,0.58884
126465,0.0471261,0.573799
125761,0.0424887,0.587738
126113,0.045539,0.595442
132097,0.0431574,0.601002
114837,0.0457048,0.580732
128631,0.0448524,0.582119
126758,0.0442394,0.579407
128821,0.0430587,0.586271
132225,0.0442284,0.593228
125636,0.0416439,0.587622
130902,0.0459961,0.589769
131794,0.0454907,0.598111
124373,0.050786,0.574775
127950,0.0460472,0.56796
122975,0.0448148,0.57273
127090,0.0463899,0.588532
125877,0.047175,0.577778
127822,0.0453115,0.577675
125467,0.0439899,0.578694
124394,0.0464048,0.5825
128481,0.0459175,0.573271
131410,0.0477111,0.57534
123282,0.0453096,0.579537
126953,0.0418874,0.586173
126405,0.0416834,0.580009
118106,0.0470892,0.574878
130395,0.044977,0.586886
128362,0.0500364,0.586377
122018,0.0429243,0.588274
120116,0.0459312,0.589376
136507,0.0446808,0.595962
126778,0.0472562,0.571582
124817,0.0472515,0.585625
129391,0.0401118,0.5854
123589,0.0445991,0.587763
128776,0.043281,0.57331
128056,0.0438268,0.580149
125909,0.047378,0.589414
128329,0.0469254,0.571963
126793,0.0476105,0.586247
123630,0.0441049,0.589197
127854,0.047414,0.573909
129067,0.0487819,0.568368
127373,0.0500829,0.581968
122583,0.044434,0.57822
129178,0.0441178,0.588065
132015,0.0476338,0.591194
129550,0.0424886,0.585643
124239,0.0462682,0.564802
120969,0.0424457,0.57921
121584,0.0509675,0.571646
122205,0.0451554,0.576658
128478,0.0453883,0.584217
129040,0.0408194,0.586477
130902,0.0447986,0.56998
124433,0.0420237,0.584768
125881,0.0441548,0.587821
122863,0.0434135,0.58188
130389,0.0461896,0.59242
126522,0.0497837,0.606017
124797,0.0444397,0.596004
123521,0.0468718,0.586815
124705,0.0437625,0.589074
126180,0.0500398,0.582386
131789,0.0523674,0.589863
120301,0.0483464,0.578777
130379,0.0409961,0.583062
118036,0.043559,0.569737
129020,0.0404412,0.580205
103546,0.0485936,0.581288
114354,0.0453507,0.575559
126671,0.044513,0.596549
126397,0.0465266,0.580112
129554,0.0473569,0.58953
122648,0.0478123,0.574045
127930,0.0453231,0.586121
128009,0.0465668,0.586295
128981,0.0487205,0.587327
128065,0.0455284,0.577984
127133,0.0457939,0.594629
129439,0.044082,0.598869
121418,0.03822,0.592025
44447.7,0.0510144,0.585663
125879,0.049758,0.58441
125449,0.0458494,0.583675
133973,0.0485141,0.598703
132753,0.0457704,0.591497
117653,0.0437916,0.591995
122676,0.0495399,0.575764
128907,0.051442,0.597854
127247,0.0479479,0.564571
131823,0.0479153,0.59146
124461,0.046778,0.58812
124799,0.0475228,0.574055
126678,0.0470563,0.582197
119440,0.0511095,0.578998
123674,0.0480952,0.57633
125213,0.0435902,0.591828
126016,0.0485066,0.580636
134827,0.0466188,0.594254
119127,0.0475613,0.589161
123198,0.0494685,0.567018
128790,0.0454761,0.584358
132969,0.0504572,0.593732
127837,0.0398265,0.582011
47759,0.0537322,0.590004
113885,0.046282,0.572775
129979,0.0432294,0.585648
108604,0.0517452,0.579085
129299,0.0458332,0.580511
131821,0.0437875,0.58997
132709,0.0440458,0.572983
123350,0.0475408,0.583182
129638,0.046953,0.581145
123866,0.0497891,0.588665
118056,0.0463062,0.595442
129889,0.0461635,0.593834
127954,0.0451292,0.577071
125384,0.0475153,0.581354
128694,0.0493413,0.577583
125169,0.0441772,0.568395
123338,0.046936,0.591331
130204,0.0463046,0.574456
125934,0.0434462,0.58213
123922,0.0430919,0.574325
126883,0.0505606,0.572866
129461,0.0491375,0.588266
42883.7,0.0529245,0.594966
128584,0.0448757,0.598578
132197,0.0409464,0.574858
123314,0.0443836,0.589751
117216,0.0443909,0.57409
124991,0.0486886,0.582382
128087,0.0453307,0.581312
124844,0.0444113,0.575026
125457,0.0471134,0.595726
124044,0.0464855,0.578593
124022,0.0482075,0.596245
128316,0.0494357,0.56941
115585,0.0427423,0.573063
126988,0.0511233,0.578582
124091,0.0473786,0.585546
131391,0.0427489,0.590447
125768,0.0460973,0.598085
127629,0.0427185,0.579003
124028,0.045574,0.584682
126093,0.0475674,0.577934
130262,0.0456061,0.583282
129841,0.0489148,0.578365
127385,0.0502783,0.590215
128350,0.0415444,0.579692
131476,0.0482856,0.599482
125513,0.0471521,0.575219
124806,0.0438406,0.588389
128405,0.0469012,0.599218
126504,0.0490205,0.570808
117475,0.04676,0.574526
128748,0.0476119,0.58604
126341,0.0409991,0.581232
129111,0.0469543,0.575818
127597,0.0500631,0.579998
118290,0.0410486,0.576063
128404,0.04878,0.5865
132662,0.0546699,0.586442
133717,0.0401201,0.586392
124871,0.0418503,0.581104
126735,0.0509776,0.587631
120940,0.0461992,0.577555
132469,0.0477958,0.581159
131250,0.0452453,0.584274
128242,0.0443402,0.577732
126264,0.0505313,0.583393
127358,0.0498489,0.580482
129611,0.0463937,0.592681
127785,0.0467649,0.588351
128780,0.0436315,0.58633
127252,0.0450133,0.586753
130986,0.044714,0.592785
126825,0.0449628,0.582054
105046,0.0486439,0.577799
129841,0.0481282,0.597523
125399,0.0481533,0.569857
122654,0.0520644,0.57319
132051,0.049945,0.591427
105706,0.047491,0.579083
121042,0.0460133,0.570517
124153,0.0380125,0.590832
129652,0.0441832,0.578097
122322,0.0485502,0.5842
125770,0.046144,0.582313
123922,0.0447618,0.56678
132716,0.0433758,0.578698
130068,0.0460049,0.595135
121204,0.0525239,0.577626
122577,0.0437575,0.578918
131938,0.0494201,0.587378
125286,0.045316,0.581274
127881,0.0465928,0.587425
120544,0.0439105,0.57469
126948,0.0479617,0.587788
122418,0.045535,0.57612
135093,0.0460039,0.581214
126789,0.0398809,0.590035
131362,0.0483316,0.588092
127219,0.0482919,0.585958
126039,0.0460136,0.573636
130914,0.0471138,0.593264
126278,0.0524518,0.591516
120296,0.0503463,0.58068
127041,0.0490277,0.591239
123004,0.0425597,0.589253
123778,0.0412713,0.582111
124151,0.0440809,0.580446
130262,0.0426261,0.588472
117513,0.0463961,0.571345
125217,0.0448823,0.586969
128373,0.0482266,0.589291
126485,0.0445333,0.584006
134680,0.0464873,0.573129
120172,0.0449164,0.575267
127603,0.0440369,0.584951
126237,0.0513247,0.588207
125120,0.0442267,0.588075
124482,0.0467256,0.574597
127455,0.0461518,0.565874
120069,0.0494415,0.583598
117618,0.0483302,0.57325
130039,0.0463128,0.57745
136455,0.0488663,0.593595
121060,0.0398424,0.582938
117239,0.0428373,0.589117
131634,0.0480318,0.587504
126999,0.0454629,0.58541
125437,0.0422403,0.583711
132048,0.0455428,0.590607
125644,0.0504496,0.593852
106392,0.0446892,0.579522
124061,0.0489301,0.573081
122841,0.041817,0.583457
128094,0.0507131,0.578774
124157,0.0449775,0.574736
124672,0.0475497,0.579677
130277,0.0452828,0.580751
128180,0.0416264,0.586476
125118,0.0480911,0.564235
120075,0.0461204,0.584118
130560,0.0457781,0.585153
124994,0.0449287,0.586048
124673,0.0456873,0.590613
131013,0.0423034,0.581694
123261,0.0499557,0.584593
133284,0.0493705,0.594126
127668,0.054858,0.581747
123679,0.0445761,0.583183
119527,0.0467837,0.57523
129702,0.0530493,0.57853
125479,0.0437546,0.569725
126019,0.0481088,0.584654
118443,0.0467988,0.575188
126541,0.0452706,0.5824
126674,0.0482833,0.571795
